id|Os_lang|Ru_lang|Source_File|File_mp3
1037|Сослан лагъз байгом кодта ‘мӕ ‘ртӕ бӕлоны уырдыгӕй систа. Йӕхӕдӕг йӕ хъӕлӕсы дзаг дуарӕй бахъӕр кодта:|Вскрыл Сослан булатный ящик, взял в руки голубей и закричал во весъ голос:|СОСЛАН_ӔМӔ_ТАРЫ_ФЫРТТӔ|СОСЛАН_ӔМӔ_ТАРЫ_ФЫРТТӔ.mp3
1038|— Чи куыдз, чи хӕрӕг, мӕ хӕдзары чи цы агуры?!|— Что за собака, что за осел разлегся здесь, в моем доме!|СОСЛАН_ӔМӔ_ТАРЫ_ФЫРТТӔ|СОСЛАН_ӔМӔ_ТАРЫ_ФЫРТТӔ.mp3
1039|Бибыц фестъӕлфы ӕмӕ ӕвиппайды йӕ уатыл рабадти.|Вздрогнул Бибыц, пробудился, вскочил на постели.|СОСЛАН_ӔМӔ_ТАРЫ_ФЫРТТӔ|СОСЛАН_ӔМӔ_ТАРЫ_ФЫРТТӔ.mp3
1040|Сослан ын йӕ тыхы бӕлонӕн йӕ къубал сыскъуыдта. Ныдздзойдзой кодта Бибыц ӕмӕ йӕ цонджы ӕнцой уатыл ӕрхуыссыд.|Но тут Сослан оторвал голову тому голубю, в котором скрывалась сила Бибыца. Зашатался Бибыц, бессильно опустил на руку тяжелую свою голову и повалился на постель.|СОСЛАН_ӔМӔ_ТАРЫ_ФЫРТТӔ|СОСЛАН_ӔМӔ_ТАРЫ_ФЫРТТӔ.mp3
1041|"Дыккаг хъӕр ӕм бакодта Сослан:
— Чи цы агуры мӕ хӕдзары, радде уӕд!"|"Второй раз крикнул Сослан:
— Пусть незваный гость прочь уходит из моего дома!"|СОСЛАН_ӔМӔ_ТАРЫ_ФЫРТТӔ|СОСЛАН_ӔМӔ_ТАРЫ_ФЫРТТӔ.mp3
1042|Бибыц дӕр ма йӕхиуыл схӕцыди, фӕлӕ йын Сослан йӕ ныфсы бӕлонӕн йӕ къубал сыскъуыдта.|Напряг Бибыц свои силы, но тут оторвал Сослан голову тому голубю, в котором крылась надежда Бибыца.|СОСЛАН_ӔМӔ_ТАРЫ_ФЫРТТӔ|СОСЛАН_ӔМӔ_ТАРЫ_ФЫРТТӔ.mp3
1043|"Базыдта йӕ Бибыц фыййауы ӕмӕ ныккӕрзыдта:
— Базыдтон дӕ ныр — ды Сослан дӕ! Зондӕй мыл фӕтых дӕ, ӕмӕ ма дын цы мӕ бон у! Ӕвӕццӕгӕн мын мӕ хистӕр ӕфсымӕры дӕр барвыстай мӕрдтӕм!"|"Узнал тогда Бибыц пастуха нартов и содрогнулся.
— Теперь я узнал тебя — ты Сослан. Что ж поделаешь, умом своим ты одолел меня. Наверное, и старшего брата моего ты тоже отправил к мертвым."|СОСЛАН_ӔМӔ_ТАРЫ_ФЫРТТӔ|СОСЛАН_ӔМӔ_ТАРЫ_ФЫРТТӔ.mp3
1044|"Уалынмӕ та йӕм Сослан ӕртыккаг хъӕр бакодта:
— Чи куыдз, чи хӕрӕг, ӕртӕ хъӕрӕн мӕнӕн мӕ разы куы никуы ничи фӕлӕууы!"|"И третий раз закричал Сослан:
— Что за собака, что за осел после трех окриков смеет оставаться в моем доме!"|СОСЛАН_ӔМӔ_ТАРЫ_ФЫРТТӔ|СОСЛАН_ӔМӔ_ТАРЫ_ФЫРТТӔ.mp3
1045|Бибыц ма уатыл йӕхи нызмӕлын кодта, фӕлӕ йын Сослан йӕ уды бӕлонӕн йӕ къубал сыскъуыдта.|Только раз шевельнулся Бибыц, как оторвал Сослан голову третьему голубю.|СОСЛАН_ӔМӔ_ТАРЫ_ФЫРТТӔ|СОСЛАН_ӔМӔ_ТАРЫ_ФЫРТТӔ.mp3
1046|Ӕртӕ хӕлиуы ма йӕ дзых фӕкодта Тары фырт Бибыц, стӕй уӕд амардис.|Вздохнул еще три раза сын Тара, Бибыц, и умер.|СОСЛАН_ӔМӔ_ТАРЫ_ФЫРТТӔ|СОСЛАН_ӔМӔ_ТАРЫ_ФЫРТТӔ.mp3
1047|Равзӕрста Сослан Нарты фӕсивӕды хуыздӕрты ‘мӕ сӕ акодта йемӕ Тары фыртты бӕстӕм.|А Сослан выбрал лучших из нартских юношей и повел их в страну сыновей Тара.|СОСЛАН_ӔМӔ_ТАРЫ_ФЫРТТӔ|СОСЛАН_ӔМӔ_ТАРЫ_ФЫРТТӔ.mp3
1048|Ратардтой Нарт Тары фырттӕн сӕ фос, рахастой сын сӕ хъӕздыгдзинӕдтӕ ‘мӕ сӕ Ӕртӕ Нартыл байуӕрстой.|Пригнали они оттуда весь скот, вынесли все сокровища и по справедливости разделили их между тремя нартскими родами.|СОСЛАН_ӔМӔ_ТАРЫ_ФЫРТТӔ|СОСЛАН_ӔМӔ_ТАРЫ_ФЫРТТӔ.mp3
1049|||СОСЛАН_ӔМӔ_ТАРЫ_ФЫРТТӔ|СОСЛАН_ӔМӔ_ТАРЫ_ФЫРТТӔ.mp3
1050|||СОСЛАН_ӔМӔ_ТАРЫ_ФЫРТТӔ|СОСЛАН_ӔМӔ_ТАРЫ_ФЫРТТӔ.mp3
1051|Нарты кадджытæ\\ Составители: В.Абаев, Н.Багаев, И.Джанаев, Б.Боциев, Т.Епхиев. Литературный редактор И.Джанаев. Владикавказ: «Алания». 1995. С.77-87.|Осетинские нартские сказания.\\ Составители: В.Абаев, Н.Багаев, И.Джанаев, Б.Боциев, Т.Епхиев. Перевод с осетинского Ю.Либединского. Москва-Владикавказ. 2001. С.94-111.|СОСЛАН_ӔМӔ_ТАРЫ_ФЫРТТӔ|СОСЛАН_ӔМӔ_ТАРЫ_ФЫРТТӔ.mp3
1052|3.6. СЫРДОН СОСЛАНИМӔ ЦӔМӔН ФЕЗНАГ ИС|"3.6. ПОЧЕМУ СЫРДОН СТАЛ ВРАГОМ СОСЛАНА
краткое содержание"|СЫРДОН_СОСЛАНИМӔ_ЦӔМӔН_ФЕЗНАГ_ИС|СЫРДОН_СОСЛАНИМӔ_ЦӔМӔН_ФЕЗНАГ_ИС.mp3
1053|Сырдон йӕ фырты мысанӕн ӕрӕвӕрдта Нартӕн ӕмӕ сын загъта:|Был Сослан в долгом отъезде. И Сырдон сказал тогда нартам:|СЫРДОН_СОСЛАНИМӔ_ЦӔМӔН_ФЕЗНАГ_ИС|СЫРДОН_СОСЛАНИМӔ_ЦӔМӔН_ФЕЗНАГ_ИС.mp3
1054|— Кӕд ӕмӕ мын мӕ фырты фӕцӕф кӕнат ӕмӕ йӕ амарат, уӕд мӕ ницы хъӕуы, кӕд ӕмӕ йӕ нӕ фӕцӕф кӕнат ӕмӕ йӕ нӕ амарат, уӕд мын хӕдзарӕн гал куыд раттат, афтӕ.|— Своего сына поставлю я мишенью, стреляйте в него из лука, и, если убьете, ничего мне от вас не нужно, а если не убьете и не раните, то дадите мне в дом быка.|СЫРДОН_СОСЛАНИМӔ_ЦӔМӔН_ФЕЗНАГ_ИС|СЫРДОН_СОСЛАНИМӔ_ЦӔМӔН_ФЕЗНАГ_ИС.mp3
1055|— Хорз, —загътой Нарты фӕсивӕд ӕмӕ ‘хсын байдыдтой Сырдоны фырты.|— Хорошо, — сказали нартские юноши и начали пускать стрелы в сына Сырдона.|СЫРДОН_СОСЛАНИМӔ_ЦӔМӔН_ФЕЗНАГ_ИС|СЫРДОН_СОСЛАНИМӔ_ЦӔМӔН_ФЕЗНАГ_ИС.mp3
1056|Алы бон дӕр ӕй ӕхстой, фӕлӕ йын фӕцӕф кӕнынӕн ницы фӕрӕзтой.|Каждый день стреляли они в него, но никак не могли ни ранить, ни убить.|СЫРДОН_СОСЛАНИМӔ_ЦӔМӔН_ФЕЗНАГ_ИС|СЫРДОН_СОСЛАНИМӔ_ЦӔМӔН_ФЕЗНАГ_ИС.mp3
1057|Бирӕ бонтӕ куы фӕтухӕн кодтой ӕмӕ йӕ куы нӕ цӕф кодтой, уӕд сыл худӕгӕй мардис Сырдон, йӕхи цӕттӕ кодта хӕдзарӕн гал райсынмӕ. Уалынмӕ дын сӕм Нарты Сослан кӕцӕйдӕр фӕзындис. Нарты фӕсивӕд Сосланы куы федтой, уӕд размӕ азгъордтой ӕмӕ йын радзырдтой Сырдоны хъуыддаг.|Когда нартские юноши в течение многих дней не могли попасть в сына Сырдона, Сырдон подсмеивался над ними. Он готовился получить быка в дом. Но тут вернулся откуда-то Сослан. Увидев Сослана юноши бросились к нему и рассказали как обстоит дело.|СЫРДОН_СОСЛАНИМӔ_ЦӔМӔН_ФЕЗНАГ_ИС|СЫРДОН_СОСЛАНИМӔ_ЦӔМӔН_ФЕЗНАГ_ИС.mp3
1058|Стӕй йӕ алыфӕрсты ӕрлӕууыдысты ӕмӕ йӕ сусӕгӕй Сырдоны фыртмӕ ӕхстбӕрцмӕ бакодтой.|Потом обступили его и тихонько подвели на выстрел к сыну Сырдона.|СЫРДОН_СОСЛАНИМӔ_ЦӔМӔН_ФЕЗНАГ_ИС|СЫРДОН_СОСЛАНИМӔ_ЦӔМӔН_ФЕЗНАГ_ИС.mp3
1059|Сослан лӕппуйы фехста, ӕмӕ, — дӕ балгьитӕг афтӕ, — иунӕг ӕхстӕн лӕппу дзыхъмард фӕци.|Сослан выстрелил и – да произойдет подобное с врагом твоим – с одного выстрела поразил мальчика насмерть.|СЫРДОН_СОСЛАНИМӔ_ЦӔМӔН_ФЕЗНАГ_ИС|СЫРДОН_СОСЛАНИМӔ_ЦӔМӔН_ФЕЗНАГ_ИС.mp3
1060|Бацыд Сырдон йӕ фыртмӕ ‘мӕ йӕ рахаста, ингӕн ын скъахта ‘мӕ йӕ баныгӕдта.|Подошел Сырдон к сыну, вынес его, выкопал могилу и похоронил.|СЫРДОН_СОСЛАНИМӔ_ЦӔМӔН_ФЕЗНАГ_ИС|СЫРДОН_СОСЛАНИМӔ_ЦӔМӔН_ФЕЗНАГ_ИС.mp3
1061|Уый тыххӕй Сырдон ӕмӕ Сослан знаг рахастой.|Вот потому-то и стали врагами Сырдон и Сослан.|СЫРДОН_СОСЛАНИМӔ_ЦӔМӔН_ФЕЗНАГ_ИС|СЫРДОН_СОСЛАНИМӔ_ЦӔМӔН_ФЕЗНАГ_ИС.mp3
1062|||СЫРДОН_СОСЛАНИМӔ_ЦӔМӔН_ФЕЗНАГ_ИС|СЫРДОН_СОСЛАНИМӔ_ЦӔМӔН_ФЕЗНАГ_ИС.mp3
1063|||СЫРДОН_СОСЛАНИМӔ_ЦӔМӔН_ФЕЗНАГ_ИС|СЫРДОН_СОСЛАНИМӔ_ЦӔМӔН_ФЕЗНАГ_ИС.mp3
1064|Нарты кадджытæ\\ Составители: В.Абаев, Н.Багаев, И.Джанаев, Б.Боциев, Т.Епхиев. Литературный редактор И.Джанаев. Владикавказ: «Алания». 1995. С. 88.|Осетинские нартские сказания.\\ Составители: В.Абаев, Н.Багаев, И.Джанаев, Б.Боциев, Т.Епхиев. Перевод с осетинского Ю.Либединского. Москва-Владикавказ. 2001. С. 112-113.|СЫРДОН_СОСЛАНИМӔ_ЦӔМӔН_ФЕЗНАГ_ИС|СЫРДОН_СОСЛАНИМӔ_ЦӔМӔН_ФЕЗНАГ_ИС.mp3
1065|3.7. СОСЛАН БЕДУХАЙЫ КУЫД ӔРХАСТА|"3.7. КАК СОСЛАН ЖЕНИЛСЯ НА ВЕДУХЕ
краткое содержание"|СОСЛАН_БЕДУХАЙЫ_КУЫД_ӔРХАСТА|СОСЛАН_БЕДУХАЙЫ_КУЫД_ӔРХАСТА.mp3
1066|Нарты Сослан Хызы фырт Челӕхсӕртӕджы чызг Бедухайы куырдта, фӕлӕ йын ӕй йӕ фыд нӕ лӕвӕрдта.|Семь лет сватался Сослан в Ведухе, прекрасной дочери Челахсартага,|СОСЛАН_БЕДУХАЙЫ_КУЫД_ӔРХАСТА|СОСЛАН_БЕДУХАЙЫ_КУЫД_ӔРХАСТА.mp3
1067|Авд азы йыл фӕдзырдта Сослан — нӕ йын сразы ис Челӕхсӕртӕг йӕ чызджы раттыныл.|и семь лет подряд отказывал ему гордый Челахсартаг, сын Хиза.|СОСЛАН_БЕДУХАЙЫ_КУЫД_ӔРХАСТА|СОСЛАН_БЕДУХАЙЫ_КУЫД_ӔРХАСТА.mp3
1068|Уӕд иуахӕмы Алӕгатӕ сцӕттӕ кодтой, хӕрдӕй, нуӕзтӕй цы хъуыдис, уый, ӕмӕ сарӕзтой стыр куывд.|Однажды нартский род Алагата устроил пир. Все нарты собрались на этот большой пир.|СОСЛАН_БЕДУХАЙЫ_КУЫД_ӔРХАСТА|СОСЛАН_БЕДУХАЙЫ_КУЫД_ӔРХАСТА.mp3
1069|Ӕрхуыдтой Нарты адӕмы сӕ куывдмӕ. Рабадтысты Нарт Алӕгаты стыр хӕдзары рӕгъытӕй.|В обширном доме Алагата уселись они рядами.|СОСЛАН_БЕДУХАЙЫ_КУЫД_ӔРХАСТА|СОСЛАН_БЕДУХАЙЫ_КУЫД_ӔРХАСТА.mp3
1070|Иу рӕгъы уӕле хистӕрӕн Уырызмӕг бадтис, иннӕ рӕгъы уӕле — Хӕмыц, ӕртыккаг рӕгъы уӕле та — Сырдон.|Урызмаг сидел во главе одного ряда столов, Хамыц — во главе другого, во главе третьего ряда сидел нарт Сырдон.|СОСЛАН_БЕДУХАЙЫ_КУЫД_ӔРХАСТА|СОСЛАН_БЕДУХАЙЫ_КУЫД_ӔРХАСТА.mp3
